external_directory_id,locz_pincode_code,pincode,pincode_confidence,pincode_method,display_name,resolved_name,slug,business_type,category,subcategory,description,public_phone,phone_line_type,whatsapp_available,public_email,website,address_line_1,address_line_2,locality,mandal,city,district,state,country,latitude,longitude,location_accuracy,opening_hours,source_type,source_name,source_record_id,source_url,licence_name,attribution_text,confidence_score,completeness_score,freshness_score,tier,claim_status,verification_status,publication_type,products_disabled,offers_disabled,reviews_disabled,owner_contact_unconfirmed,last_seen_at
ovt:30d048d8-282c-4778-9bd1-276e29956efa,500002,500002,0.97,exact_source_pincode,Pankh Jewellers,Pankh Jewellers,,RETAIL_STORE,jewellery-stores,,,+919966781387,mobile,,,,"Machli Kaman Rd, opp. Old Satyanarayan, near Central bank",,Hyderabad,,,Hyderabad,Telangana,IN,17.36392664,78.47484979,exact_storefront,,overture,Overture Maps — Places (India),ovt:30d048d8-282c-4778-9bd1-276e29956efa,,CDLA-Permissive-2.0,© Overture Maps Foundation,85,80,,CONTACTABLE,unclaimed,source_verified,directory_listing,True,True,True,True,2026-08-01 20:13:10.830246+05:30
ovt:3fc974f2-2576-4858-80a1-233795f5da58,500002,500002,0.97,exact_source_pincode,Jameel Jewellers,Jameel Jewellers,,RETAIL_STORE,jewellery-stores,,,+914024526450,landline,,jjhussaini@yahoo.com,,Panje Shah Road,,Panjeshah,,,Hyderabad,Telangana,IN,17.36348045,78.47566383,exact_storefront,,overture,Overture Maps — Places (India),ovt:3fc974f2-2576-4858-80a1-233795f5da58,,CDLA-Permissive-2.0,© Overture Maps Foundation,85,80,,CONTACTABLE,unclaimed,source_verified,directory_listing,True,True,True,True,2026-08-01 20:13:10.830246+05:30
ovt:0b1d3356-de31-44fa-b057-1c5de89e89e4,500002,500002,0.97,exact_source_pincode,G.K Waheed Jewellers & Pearls,G.K Waheed Jewellers & Pearls,,RETAIL_STORE,jewellery-stores,,,+917780753903,mobile,,,,"S.Q Gold Market # Shop No(5) First Floor,Opp Axis Bank, Kali Kaman Rd, inside Pattal Gally",,Hyderabad,,,Hyderabad,Telangana,IN,17.36312831,78.47544661,exact_storefront,,overture,Overture Maps — Places (India),ovt:0b1d3356-de31-44fa-b057-1c5de89e89e4,,CDLA-Permissive-2.0,© Overture Maps Foundation,85,80,,CONTACTABLE,unclaimed,source_verified,directory_listing,True,True,True,True,2026-08-01 20:13:10.830246+05:30
ovt:c19dd0a6-f08f-47c5-9a93-5e53db08f59d,500002,500002,0.97,exact_source_pincode,Yafai Jewellers,Yafai Jewellers,,RETAIL_STORE,jewellery-stores,,,+919885091662,mobile,,,,20-4-1112/7/5,,Hyderabad,,,Hyderabad,Telangana,IN,17.36151193,78.47211033,exact_storefront,,overture,Overture Maps — Places (India),ovt:c19dd0a6-f08f-47c5-9a93-5e53db08f59d,,CDLA-Permissive-2.0,© Overture Maps Foundation,85,80,,CONTACTABLE,unclaimed,source_verified,directory_listing,True,True,True,True,2026-08-01 20:13:10.830246+05:30
ovt:6339630c-9808-4ac0-8e9e-d613f427b87d,500002,500002,0.97,exact_source_pincode,Sai Krupa Jewellers,Sai Krupa Jewellers,,RETAIL_STORE,jewellery-stores,,,+919290145860,mobile,,,,"21-7-761, Post Office, opp. High Court",,Riqab Gunj,,,Hyderabad,Telangana,IN,17.36669633,78.47102528,exact_storefront,,overture,Overture Maps — Places (India),ovt:6339630c-9808-4ac0-8e9e-d613f427b87d,,CDLA-Permissive-2.0,© Overture Maps Foundation,85,80,,CONTACTABLE,unclaimed,source_verified,directory_listing,True,True,True,True,2026-08-01 20:13:10.830246+05:30
ovt:c32bb181-0de2-45d9-a683-0233b0c49d1b,500002,500002,0.97,exact_source_pincode,Shri Modi Jewellers,Shri Modi Jewellers,,RETAIL_STORE,jewellery-stores,,,+917680088157,mobile,,hmodijewellers@gmail.com,,Basheerbagh,,Hyderguda,,,Hyderabad,Telangana,IN,17.4019494,78.4802938,exact_storefront,,overture,Overture Maps — Places (India),ovt:c32bb181-0de2-45d9-a683-0233b0c49d1b,,CDLA-Permissive-2.0,© Overture Maps Foundation,85,80,,CONTACTABLE,unclaimed,unverified,directory_listing,True,True,True,True,2026-08-01 20:13:10.830246+05:30
ovt:854de71b-04fc-4334-93f2-22f303e8e012,500002,500002,0.97,exact_source_pincode,Zohra Bangles Stores,Zohra Bangles Stores,,RETAIL_STORE,jewellery-stores,,,+919100318011,mobile,,,,"327, 21-2-294, Laad Bazaar Rd",,Hyderabad,,,Hyderabad,Telangana,IN,17.36176341,78.47384734,exact_storefront,,overture,Overture Maps — Places (India),ovt:854de71b-04fc-4334-93f2-22f303e8e012,,CDLA-Permissive-2.0,© Overture Maps Foundation,85,80,,CONTACTABLE,unclaimed,source_verified,directory_listing,True,True,True,True,2026-08-01 20:13:10.830246+05:30
ovt:be0cff16-0960-47fb-854c-dd9366671bd9,500002,500002,0.97,exact_source_pincode,Sri Renuka Testing,Sri Renuka Testing,,SERVICE_PROVIDER,jewellery-stores,,,+914066626008,landline,,,,"Mithi ka sher, beside Dargah",,Hyderabad,,,Hyderabad,Telangana,IN,17.36280504,78.47287313,exact_storefront,,overture,Overture Maps — Places (India),ovt:be0cff16-0960-47fb-854c-dd9366671bd9,,CDLA-Permissive-2.0,© Overture Maps Foundation,85,80,,CONTACTABLE,unclaimed,unverified,directory_listing,True,True,True,True,2026-08-01 20:13:10.830246+05:30
ovt:1dc37551-1aa6-4293-a5f4-57565fd4a061,500002,500002,0.97,exact_source_pincode,Meenakshi pearls,Meenakshi pearls,,RETAIL_STORE,jewellery-stores,,,+919666222721,mobile,,krishna_agarwal28@yahoo.com,,"Shop no 23, Ratan vatika complex",,Hyderabad,,,Hyderabad,Telangana,IN,17.36294781,78.47262941,exact_storefront,,overture,Overture Maps — Places (India),ovt:1dc37551-1aa6-4293-a5f4-57565fd4a061,,CDLA-Permissive-2.0,© Overture Maps Foundation,85,80,,CONTACTABLE,unclaimed,unverified,directory_listing,True,True,True,True,2026-08-01 20:13:10.830246+05:30
ovt:5f9b9de3-79cf-48d1-b438-7a69ba59514a,500002,500002,0.97,exact_source_pincode,MJ designer hyderabadi jewellery,MJ designer hyderabadi jewellery,,RETAIL_STORE,jewellery-stores,,,+918801681948,mobile,,,,moti jewellers\nlad bazar\n,,Hyderabad,,,Hyderabad,Telangana,IN,17.35992019,78.47363287,exact_storefront,,overture,Overture Maps — Places (India),ovt:5f9b9de3-79cf-48d1-b438-7a69ba59514a,,CDLA-Permissive-2.0,© Overture Maps Foundation,85,80,,CONTACTABLE,unclaimed,unverified,directory_listing,True,True,True,True,2026-08-01 20:13:10.830246+05:30
ovt:9b90d92c-2510-4d06-ac1f-a1739a29fdcf,500002,500002,0.97,exact_source_pincode,Nice Bangles,Nice Bangles,,RETAIL_STORE,jewellery-stores,,,+919700545556,mobile,,nicebangles1@gmail.com,,"21-7-13, Ghansi Bazar",,Riqab Gunj,,,Hyderabad,Telangana,IN,17.36658555,78.4717045,exact_storefront,,overture,Overture Maps — Places (India),ovt:9b90d92c-2510-4d06-ac1f-a1739a29fdcf,,CDLA-Permissive-2.0,© Overture Maps Foundation,85,80,,CONTACTABLE,unclaimed,source_verified,directory_listing,True,True,True,True,2026-08-01 20:13:10.830246+05:30
ovt:915ab8e7-9817-436e-85ff-ea3c364161df,500002,500002,0.97,exact_source_pincode,Firdous Bangles Jewellery,Firdous Bangles Jewellery,,RETAIL_STORE,jewellery-stores,,,+919160163491,mobile,,,,20-4-1189/2 2left,,Hyderabad,,,Hyderabad,Telangana,IN,17.35995126,78.4726589,exact_storefront,,overture,Overture Maps — Places (India),ovt:915ab8e7-9817-436e-85ff-ea3c364161df,,CDLA-Permissive-2.0,© Overture Maps Foundation,85,80,,CONTACTABLE,unclaimed,unverified,directory_listing,True,True,True,True,2026-08-01 20:13:10.830246+05:30
ovt:63d59df9-caf7-434e-8065-aa1ff8b600ea,500002,500002,0.97,exact_source_pincode,Zahed Jewellery,Zahed Jewellery,,RETAIL_STORE,jewellery-stores,,,+914066712262,landline,,,,"Balaji Market , Gulzar house",,Balaji Nagar,,,Hyderabad,Telangana,IN,17.38559,78.43188,exact_storefront,,overture,Overture Maps — Places (India),ovt:63d59df9-caf7-434e-8065-aa1ff8b600ea,,CDLA-Permissive-2.0,© Overture Maps Foundation,85,80,,CONTACTABLE,unclaimed,unverified,directory_listing,True,True,True,True,2026-08-01 20:13:10.830246+05:30
ovt:facc983e-be00-42e3-aa29-bdfb8320c616,500002,500002,0.97,exact_source_pincode,Varsha Jewellers,Varsha Jewellers,,RETAIL_STORE,jewellery-stores,,,+919246370199,mobile,,varshatulshian@yahoo.com,,"21, 7-53, Ghansi Bazaar Rd",,Riqab Gunj,,,Hyderabad,Telangana,IN,17.36487901,78.47328262,exact_storefront,,overture,Overture Maps — Places (India),ovt:facc983e-be00-42e3-aa29-bdfb8320c616,,CDLA-Permissive-2.0,© Overture Maps Foundation,85,80,,CONTACTABLE,unclaimed,source_verified,directory_listing,True,True,True,True,2026-08-01 20:13:10.830246+05:30
ovt:517f302c-33ef-4e4e-9797-8160691bbf3f,500002,500002,0.97,exact_source_pincode,Fiza Exclusive Bangles and Jewellery,Fiza Exclusive Bangles and Jewellery,,RETAIL_STORE,jewellery-stores,,,+919642064050,mobile,,mohammedzahid900099@gmail.com,,"Shop no:20-4, 1215, Laad Bazaar Rd",,Hyderabad,,,Hyderabad,Telangana,IN,17.36171691,78.47394272,exact_storefront,,overture,Overture Maps — Places (India),ovt:517f302c-33ef-4e4e-9797-8160691bbf3f,,CDLA-Permissive-2.0,© Overture Maps Foundation,85,80,,CONTACTABLE,unclaimed,source_verified,directory_listing,True,True,True,True,2026-08-01 20:13:10.830246+05:30
ovt:accff563-54e8-4e17-b8af-a3bc98b34fcd,500002,500002,0.97,exact_source_pincode,Vinay Gems and Jewellers,Vinay Gems and Jewellers,,RETAIL_STORE,jewellery-stores,,,+919885061588,mobile,,agarwal.yaashika@gmail.com,,"Shop No 2, Mb Trade Center, opposite Bhagwan Devi Hospital",,Riqab Gunj,,,Hyderabad,Telangana,IN,17.36462949,78.47344964,exact_storefront,,overture,Overture Maps — Places (India),ovt:accff563-54e8-4e17-b8af-a3bc98b34fcd,,CDLA-Permissive-2.0,© Overture Maps Foundation,85,80,,CONTACTABLE,unclaimed,unverified,directory_listing,True,True,True,True,2026-08-01 20:13:10.830246+05:30
ovt:dfc443f3-f562-4b2a-90a9-9d615462dd59,500002,500002,0.97,exact_source_pincode,Hina Bangles Store,Hina Bangles Store,,RETAIL_STORE,jewellery-stores,,,+919849403206,mobile,,,,"E 21-2-289/2, 8-9, Laad Bazaar Rd",,Hyderabad,,,Hyderabad,Telangana,IN,17.36192902,78.47311345,exact_storefront,,overture,Overture Maps — Places (India),ovt:dfc443f3-f562-4b2a-90a9-9d615462dd59,,CDLA-Permissive-2.0,© Overture Maps Foundation,85,80,,CONTACTABLE,unclaimed,unverified,directory_listing,True,True,True,True,2026-08-01 20:13:10.830246+05:30
ovt:ec7eaf17-21e2-4c45-b375-6c8314f60fd1,500002,500002,0.97,exact_source_pincode,Tabassum Bangles & Imitation Jewellers,Tabassum Bangles & Imitation Jewellers,,RETAIL_STORE,jewellery-stores,,,+919700478873,mobile,,,,"20-4-1203/10, Nagina Market, Laad Bazaar Road, Lad Bazar, Charminar",,Hyderabad,,,Hyderabad,Telangana,IN,17.36146374,78.47392473,exact_storefront,,overture,Overture Maps — Places (India),ovt:ec7eaf17-21e2-4c45-b375-6c8314f60fd1,,CDLA-Permissive-2.0,© Overture Maps Foundation,85,80,,CONTACTABLE,unclaimed,unverified,directory_listing,True,True,True,True,2026-08-01 20:13:10.830246+05:30
ovt:9a28b8bf-6716-4fc6-9921-53ba4579b6ae,500002,500002,0.97,exact_source_pincode,L Bajrang Pershad and Company Jewellers,L Bajrang Pershad and Company Jewellers,,RETAIL_STORE,jewellery-stores,,,+914066906979,landline,,,,"22-5-118/119, Gulzar Houz, Charkaman",,Hyderabad,,,Hyderabad,Telangana,IN,17.36027666,78.47375354,exact_storefront,,overture,Overture Maps — Places (India),ovt:9a28b8bf-6716-4fc6-9921-53ba4579b6ae,,CDLA-Permissive-2.0,© Overture Maps Foundation,85,80,,CONTACTABLE,unclaimed,unverified,directory_listing,True,True,True,True,2026-08-01 20:13:10.830246+05:30
ovt:2d2e1774-149a-4503-9a4d-10bdcb922eed,500002,500002,0.97,exact_source_pincode,Paris Jewellers NX,Paris Jewellers NX,,RETAIL_STORE,jewellery-stores,,,+917097987511,mobile,,shaikhsalam729@gmail.com,,"Chandana, Chalk, Roop Lal Bazar St",,Hyderabad,,,Hyderabad,Telangana,IN,17.3597342,78.47296373,exact_storefront,,overture,Overture Maps — Places (India),ovt:2d2e1774-149a-4503-9a4d-10bdcb922eed,,CDLA-Permissive-2.0,© Overture Maps Foundation,85,80,,CONTACTABLE,unclaimed,unverified,directory_listing,True,True,True,True,2026-08-01 20:13:10.830246+05:30
ovt:a2e12ac6-1345-4d30-a4fb-5c3ecd201c3c,500002,500002,0.97,exact_source_pincode,Rajendra Jewellers,Rajendra Jewellers,,RETAIL_STORE,jewellery-stores,,,+914055147075,landline,,,,21-6-686,,Ghansi Bazaar,,,Hyderabad,Telangana,IN,17.36435465,78.4707659,exact_storefront,,overture,Overture Maps — Places (India),ovt:a2e12ac6-1345-4d30-a4fb-5c3ecd201c3c,,CDLA-Permissive-2.0,© Overture Maps Foundation,85,80,,CONTACTABLE,unclaimed,source_verified,directory_listing,True,True,True,True,2026-08-01 20:13:10.830246+05:30
ovt:722d8ab8-d795-4430-9dfd-de41c6253cd3,500002,500002,0.97,exact_source_pincode,Devkinandan Rameshchand Jewellers,Devkinandan Rameshchand Jewellers,,RETAIL_STORE,jewellery-stores,,,+918555073141,mobile,,,,"G.S Trade Centre, Mitti ka Sher, Char Kaman",,Hyderabad,,,Hyderabad,Telangana,IN,17.3628483,78.4728691,exact_storefront,,overture,Overture Maps — Places (India),ovt:722d8ab8-d795-4430-9dfd-de41c6253cd3,,CDLA-Permissive-2.0,© Overture Maps Foundation,85,80,,CONTACTABLE,unclaimed,unverified,directory_listing,True,True,True,True,2026-08-01 20:13:10.830246+05:30
ovt:cb244a28-dfa0-4df8-8c1e-cf19ecc0ca27,500002,500002,0.97,exact_source_pincode,Altaf Jewelery Maker,Altaf Jewelery Maker,,RETAIL_STORE,jewellery-stores,,,+918522990938,mobile,,,,opp. Sreee Je Complex,,Hyderabad,,,Hyderabad,Telangana,IN,17.36352325,78.47305625,exact_storefront,,overture,Overture Maps — Places (India),ovt:cb244a28-dfa0-4df8-8c1e-cf19ecc0ca27,,CDLA-Permissive-2.0,© Overture Maps Foundation,85,80,,CONTACTABLE,unclaimed,unverified,directory_listing,True,True,True,True,2026-08-01 20:13:10.830246+05:30
ovt:e21ec0ef-4bc6-4a3c-8b64-1ff3ea1b5aa2,500002,500002,0.97,exact_source_pincode,Abhishek Gems,Abhishek Gems,,RETAIL_STORE,jewellery-stores,,,+919885025371,mobile,,,,"21-7-500, Bandi Adda Shakkar Kotha",,Ghansi Bazaar,,,Hyderabad,Telangana,IN,17.36325799,78.47152732,exact_storefront,,overture,Overture Maps — Places (India),ovt:e21ec0ef-4bc6-4a3c-8b64-1ff3ea1b5aa2,,CDLA-Permissive-2.0,© Overture Maps Foundation,85,80,,CONTACTABLE,unclaimed,unverified,directory_listing,True,True,True,True,2026-08-01 20:13:10.830246+05:30
ovt:29fe5721-febf-42d3-801e-8d48830c29e2,500002,500002,0.97,exact_source_pincode,Imperial Pearls and Jewels,Imperial Pearls and Jewels,,RETAIL_STORE,jewellery-stores,,,+919393384831,mobile,,syhussainny@gmail.com,,"22-5-58, Charminar, beside Charkaman",,Hyderabad,,,Hyderabad,Telangana,IN,17.3624144,78.47490583,exact_storefront,,overture,Overture Maps — Places (India),ovt:29fe5721-febf-42d3-801e-8d48830c29e2,,CDLA-Permissive-2.0,© Overture Maps Foundation,85,80,,CONTACTABLE,unclaimed,unverified,directory_listing,True,True,True,True,2026-08-01 20:13:10.830246+05:30
ovt:c32e4599-ae3d-4e83-b34a-df31dd1b9b10,500002,500002,0.97,exact_source_pincode,Hyder And Sons Jewellers,Hyder And Sons Jewellers,,RETAIL_STORE,jewellery-stores,,,+914024526217,landline,,,,"22-5-206 opp axis bank gulzar houz, Kali Kaman Rd",,Hyderabad,,,Hyderabad,Telangana,IN,17.36324067,78.47525949,exact_storefront,,overture,Overture Maps — Places (India),ovt:c32e4599-ae3d-4e83-b34a-df31dd1b9b10,,CDLA-Permissive-2.0,© Overture Maps Foundation,85,80,,CONTACTABLE,unclaimed,source_verified,directory_listing,True,True,True,True,2026-08-01 20:13:10.830246+05:30
ovt:dfba7224-ec6e-4076-974f-efbfd09e5a5c,500002,500002,0.97,exact_source_pincode,Ganpati Jewellers,Ganpati Jewellers,,RETAIL_STORE,jewellery-stores,,,+914023355782,landline,,,,"Sehar e Batil Ki Kaman, KRPM Plaza, Gulzar Houz Cir",,Hyderabad,,,Hyderabad,Telangana,IN,17.36357647,78.4744526,exact_storefront,,overture,Overture Maps — Places (India),ovt:dfba7224-ec6e-4076-974f-efbfd09e5a5c,,CDLA-Permissive-2.0,© Overture Maps Foundation,85,80,,CONTACTABLE,unclaimed,unverified,directory_listing,True,True,True,True,2026-08-01 20:13:10.830246+05:30
ovt:e29726e5-9f21-434f-9f04-ec3f2ee939c1,500002,500002,0.97,exact_source_pincode,Mujeeb Bangles and Jewellery,Mujeeb Bangles and Jewellery,,RETAIL_STORE,jewellery-stores,,,+918801260962,mobile,,,,"Khatoon Manzil, Charminar Road, Lad Bazar",,Hyderabad,,,Hyderabad,Telangana,IN,17.3617616,78.47415622,exact_storefront,,overture,Overture Maps — Places (India),ovt:e29726e5-9f21-434f-9f04-ec3f2ee939c1,,CDLA-Permissive-2.0,© Overture Maps Foundation,85,80,,CONTACTABLE,unclaimed,source_verified,directory_listing,True,True,True,True,2026-08-01 20:13:10.830246+05:30
ovt:910ec82f-16bc-44fb-a686-8be269ad5f44,500002,500002,0.97,exact_source_pincode,Azeem Jewellers,Azeem Jewellers,,RETAIL_STORE,jewellery-stores,,,+914024515800,landline,,,,"Shop no 19 ,20 ,2021,20-4-1112 mukaram jahi market bismillah hotel",,Hyderabad,,,Hyderabad,Telangana,IN,17.36178889,78.47231802,exact_storefront,,overture,Overture Maps — Places (India),ovt:910ec82f-16bc-44fb-a686-8be269ad5f44,,CDLA-Permissive-2.0,© Overture Maps Foundation,85,80,,CONTACTABLE,unclaimed,source_verified,directory_listing,True,True,True,True,2026-08-01 20:13:10.830246+05:30
ovt:f2e2dc94-cdc2-433e-b8d2-5329d78d990b,500002,500002,0.97,exact_source_pincode,Krishna Jewellers,Krishna Jewellers,,RETAIL_STORE,jewellery-stores,,,+914066147455,landline,,,,"Pathar Gatti Road, Dewan Devdi, Pathar Gatti",,Patthergatti,,,Hyderabad,Telangana,IN,17.36701136,78.47595254,exact_storefront,,overture,Overture Maps — Places (India),ovt:f2e2dc94-cdc2-433e-b8d2-5329d78d990b,,CDLA-Permissive-2.0,© Overture Maps Foundation,85,80,,CONTACTABLE,unclaimed,source_verified,directory_listing,True,True,True,True,2026-08-01 20:13:10.830246+05:30
ovt:f5460ee1-2543-45e7-916a-1ed2e9955d6f,500002,500002,0.97,exact_source_pincode,Siddiq jewellers,Siddiq jewellers,,RETAIL_STORE,jewellery-stores,,,+919000868790,mobile,,dastagirkhan0214@gmail.com,,"22-5, Gulzar Houz Rd",,Hyderabad,,,Hyderabad,Telangana,IN,17.36310162,78.47544307,exact_storefront,,overture,Overture Maps — Places (India),ovt:f5460ee1-2543-45e7-916a-1ed2e9955d6f,,CDLA-Permissive-2.0,© Overture Maps Foundation,85,80,,CONTACTABLE,unclaimed,source_verified,directory_listing,True,True,True,True,2026-08-01 20:13:10.830246+05:30
ovt:c44fc7e7-8d26-470d-ac41-828555bd647d,500002,500002,0.97,exact_source_pincode,Babu Bhai Moti and Chain Wala,Babu Bhai Moti and Chain Wala,,RETAIL_STORE,jewellery-stores,,,+917672017399,mobile,,,,Kali Kaman Rd,,Panjeshah,,,Hyderabad,Telangana,IN,17.36295749,78.47799526,exact_storefront,,overture,Overture Maps — Places (India),ovt:c44fc7e7-8d26-470d-ac41-828555bd647d,,CDLA-Permissive-2.0,© Overture Maps Foundation,85,80,,CONTACTABLE,unclaimed,source_verified,directory_listing,True,True,True,True,2026-08-01 20:13:10.830246+05:30
ovt:3c1e14e1-a4ce-4b7c-8fe1-e98a17379d17,500002,500002,0.97,exact_source_pincode,Kareem Bangles Stores,Kareem Bangles Stores,,RETAIL_STORE,jewellery-stores,,,+919849015214,mobile,,,,"No 20-4-1227, Lad Bazaar",,Hyderabad,,,Hyderabad,Telangana,IN,17.36171071,78.47412491,exact_storefront,,overture,Overture Maps — Places (India),ovt:3c1e14e1-a4ce-4b7c-8fe1-e98a17379d17,,CDLA-Permissive-2.0,© Overture Maps Foundation,85,80,,CONTACTABLE,unclaimed,source_verified,directory_listing,True,True,True,True,2026-08-01 20:13:10.830246+05:30
ovt:f472350f-80b0-4d51-a6f8-88c731156f56,500002,500002,0.97,exact_source_pincode,Maruti Jewellers,Maruti Jewellers,,RETAIL_STORE,jewellery-stores,,,+914060121661,landline,,,,Kali Kaman Rd,,Panjeshah,,,Hyderabad,Telangana,IN,17.36304836,78.47669102,exact_storefront,,overture,Overture Maps — Places (India),ovt:f472350f-80b0-4d51-a6f8-88c731156f56,,CDLA-Permissive-2.0,© Overture Maps Foundation,85,80,,CONTACTABLE,unclaimed,source_verified,directory_listing,True,True,True,True,2026-08-01 20:13:10.830246+05:30
ovt:4e8c96d8-a4c6-4f21-8dc0-a02c598a9dd0,500002,500002,0.97,exact_source_pincode,Ashraf Jewellers,Ashraf Jewellers,,RETAIL_STORE,jewellery-stores,,,+918121867738,mobile,,,,"22-5-129, Gulzar houz Opp Axis Bank pattal lane, Kali Kaman Rd",,Hyderabad,,,Hyderabad,Telangana,IN,17.36311899,78.47539365,exact_storefront,,overture,Overture Maps — Places (India),ovt:4e8c96d8-a4c6-4f21-8dc0-a02c598a9dd0,,CDLA-Permissive-2.0,© Overture Maps Foundation,85,80,,CONTACTABLE,unclaimed,source_verified,directory_listing,True,True,True,True,2026-08-01 20:13:10.830246+05:30
ovt:29c91284-ac91-463d-8ea6-c7b414085c4d,500002,500002,0.97,exact_source_pincode,Ramzani Jewellers,Ramzani Jewellers,,RETAIL_STORE,jewellery-stores,,,+919825483280,mobile,,,,"21-2, 135, Charminar Rd",,Hyderabad,,,Hyderabad,Telangana,IN,17.36197005,78.47270211,exact_storefront,,overture,Overture Maps — Places (India),ovt:29c91284-ac91-463d-8ea6-c7b414085c4d,,CDLA-Permissive-2.0,© Overture Maps Foundation,85,80,,CONTACTABLE,unclaimed,source_verified,directory_listing,True,True,True,True,2026-08-01 20:13:10.830246+05:30
ovt:fa9e7dcb-c3dd-4a5b-b28a-c51423854c24,500002,500002,0.97,exact_source_pincode,Deepa Jewellers,Deepa Jewellers,,RETAIL_STORE,jewellery-stores,,,+916303131908,mobile,,priyanshupoddar8@gmail.com,,Old City,,Moghalpura,,,Hyderabad,Telangana,IN,17.3572,78.4753,exact_storefront,,overture,Overture Maps — Places (India),ovt:fa9e7dcb-c3dd-4a5b-b28a-c51423854c24,,CDLA-Permissive-2.0,© Overture Maps Foundation,85,80,,CONTACTABLE,unclaimed,source_verified,directory_listing,True,True,True,True,2026-08-01 20:13:10.830246+05:30
ovt:a9fc2757-b6f2-4697-8c16-37e6b4f80213,500002,500002,0.97,exact_source_pincode,Dhanraj Jain Jewellers,Dhanraj Jain Jewellers,,RETAIL_STORE,jewellery-stores,,,+918688588733,mobile,,,,"Shanti Niwas Building, 23-6-9/6, Hari Bowli, Khowa Bela Rd, near Bela Hospital",,Shah Ali Banda,,,Hyderabad,Telangana,IN,17.35390546,78.47468565,exact_storefront,,overture,Overture Maps — Places (India),ovt:a9fc2757-b6f2-4697-8c16-37e6b4f80213,,CDLA-Permissive-2.0,© Overture Maps Foundation,85,80,,CONTACTABLE,unclaimed,source_verified,directory_listing,True,True,True,True,2026-08-01 20:13:10.830246+05:30
ovt:1a04e355-61b0-49f2-b5ac-2baae7226ff7,500002,500002,0.97,exact_source_pincode,Manokamana Gold Private Limited,Manokamana Gold Private Limited,,RETAIL_STORE,jewellery-stores,,,+914066800503,landline,,,,"22-5-127/1st Floor, Suraj Market, Gulzar House, - 500002",,Hyderabad,,,Hyderabad,Telangana,IN,17.36328975,78.47534661,exact_storefront,,overture,Overture Maps — Places (India),ovt:1a04e355-61b0-49f2-b5ac-2baae7226ff7,,CDLA-Permissive-2.0,© Overture Maps Foundation,85,80,,CONTACTABLE,unclaimed,source_verified,directory_listing,True,True,True,True,2026-08-01 20:13:10.830246+05:30
ovt:ff57cdde-acd5-4698-8950-6e16b4975235,500002,500002,0.97,exact_source_pincode,Habeeb Jewellers,Habeeb Jewellers,,RETAIL_STORE,jewellery-stores,,,+919949654148,mobile,,,,"Shop Number #23, 6_988",,Panjeshah,,,Hyderabad,Telangana,IN,17.36321668,78.47601455,exact_storefront,,overture,Overture Maps — Places (India),ovt:ff57cdde-acd5-4698-8950-6e16b4975235,,CDLA-Permissive-2.0,© Overture Maps Foundation,85,80,,CONTACTABLE,unclaimed,source_verified,directory_listing,True,True,True,True,2026-08-01 20:13:10.830246+05:30
ovt:91e3bac8-3357-470a-8d83-ab7b58679142,500002,500002,0.97,exact_source_pincode,Himalay Pearls and Jewellers,Himalay Pearls and Jewellers,,RETAIL_STORE,jewellery-stores,,,+919000111318,mobile,,himalaysugandh123@gmail.com,,"ground floor shop no 23, Bhagya Laxmi complex, 21-2-531/13",,Hyderabad,,,Hyderabad,Telangana,IN,17.36330606,78.47422206,exact_storefront,,overture,Overture Maps — Places (India),ovt:91e3bac8-3357-470a-8d83-ab7b58679142,,CDLA-Permissive-2.0,© Overture Maps Foundation,85,80,,CONTACTABLE,unclaimed,source_verified,directory_listing,True,True,True,True,2026-08-01 20:13:10.830246+05:30
ovt:a537fbb1-2816-4a5f-adfc-a9df0da80184,500002,500002,0.97,exact_source_pincode,Ramesh Bhai Ki Dukaan,Ramesh Bhai Ki Dukaan,,RETAIL_STORE,jewellery-stores,,,+919885064334,mobile,,shreerckadel@gmail.com,,"21-7-298, Charminar Cir",,Hyderabad,,,Hyderabad,Telangana,IN,17.3630398,78.47283502,exact_storefront,,overture,Overture Maps — Places (India),ovt:a537fbb1-2816-4a5f-adfc-a9df0da80184,,CDLA-Permissive-2.0,© Overture Maps Foundation,85,80,,CONTACTABLE,unclaimed,unverified,directory_listing,True,True,True,True,2026-08-01 20:13:10.830246+05:30
ovt:72af33e6-f6d6-43b3-bff6-9bffbe73e332,500002,500002,0.97,exact_source_pincode,Kedarnath Sons Jewellers and Pearls Dealer,Kedarnath Sons Jewellers and Pearls Dealer,,RETAIL_STORE,jewellery-stores,,,+917729900020,mobile,,ankitkumargupta19@gmail.com,,Pathergatti Rd,,Patthergatti,,,Hyderabad,Telangana,IN,17.36531673,78.47555389,exact_storefront,,overture,Overture Maps — Places (India),ovt:72af33e6-f6d6-43b3-bff6-9bffbe73e332,,CDLA-Permissive-2.0,© Overture Maps Foundation,85,80,,CONTACTABLE,unclaimed,unverified,directory_listing,True,True,True,True,2026-08-01 20:13:10.830246+05:30
